claim_id,policy_id,customer_id,device_id,repair_shop_id,claim_type,claim_amount,claim_date,description,status,filed_date,image_path,is_fraud,amount_vs_avg,claim_frequency,start_date,end_date,premium_amount,coverage_limit,policy_type,days_since_policy_start,coverage_utilization,device_type,purchase_date,purchase_price,device_age_days,amount_vs_device_price,claim_type_encoded,device_type_encoded,policy_type_encoded,has_repair_shop,node_degree,community_id,community_size,pagerank_score,n_shared_devices,n_shared_addresses,n_shared_shops,n_shared_payments,consistency_score,multimodal_inconsistency
CLM-003330,POL-002948,CUS-002406,DEV-002427,REP-000499,mechanical_failure,255.31,2023-10-26,"Speakers producing distorted sound, audio hardware failure",under_review,2026-09-22 17:47:41.985922,,False,1.9992430372477878,3,2022-05-30,2023-05-30,112.95,1190.29,basic,514,0.21449394685328788,television,2023-12-14,731.06,0,0.34923262112548903,2,5,0,1,3,6,344,5.872936443065408e-05,3,0,8,0,0.5,0
CLM-003331,POL-004223,CUS-000153,DEV-002020,,software_issue,66.23,2023-07-22,"Apps crashing continuously, device unusable for work",approved,2026-09-22 17:47:41.987068,,False,0.5867552602436323,2,2023-03-10,2025-03-09,113.5,524.83,basic,134,0.12619324352647524,appliance,2021-02-07,1288.13,895,0.05141561798886758,4,0,0,0,2,29,129,4.539600909622352e-05,5,0,0,0,0.5,0
CLM-003332,POL-000715,CUS-002394,DEV-002140,REP-000281,accidental_damage,153.9,2023-02-13,"Device fell from pocket while running, multiple scratches and broken glass",under_review,2026-09-22 17:47:41.988255,,False,0.2935642316522355,14,2023-03-29,2025-03-28,488.58,2993.34,premium,0,0.051414139389444564,smartphone,2023-12-01,445.8,0,0.3452220726783311,0,2,2,1,3,148,222,5.457916396276505e-05,5,0,4,0,0.5,0
CLM-003333,POL-000317,CUS-001041,DEV-002167,,screen_damage,250.83,2023-02-22,LCD bleeding visible on left side of screen,approved,2026-09-22 17:47:41.989418,,False,1.0,1,2023-11-06,2026-11-05,275.13,1161.36,standard,0,0.21597954122752638,smartwatch,2022-06-21,350.52,246,0.7155939746662102,3,3,3,0,2,97,185,5.770547316524527e-05,3,0,0,0,0.5,0
CLM-003334,POL-001939,CUS-000481,DEV-001961,,theft,100.36,2023-10-26,"Device pickpocketed in crowded area, report #PR-17609",under_review,2026-09-22 17:47:41.990571,,False,0.29363574655337876,5,2022-04-08,2023-04-08,148.84,1025.93,basic,566,0.09782343824627411,smartphone,2021-02-03,1220.34,995,0.08223937591163119,5,2,0,0,2,21,196,4.4649236407947443e-05,5,0,0,0,0.5,0
CLM-003335,POL-002859,CUS-001633,DEV-002195,REP-000358,screen_damage,161.77,2024-06-15,Touch screen unresponsive in bottom half after impact,denied,2026-09-22 17:47:41.991770,,False,0.4569225446097573,12,2022-04-28,2025-04-27,68.71,1354.14,basic,779,0.11946327558450381,smartphone,2021-07-25,708.42,1056,0.228353236780441,3,2,0,1,3,90,201,5.494693516121807e-05,4,0,10,0,0.5,0
CLM-003336,POL-004320,CUS-001097,DEV-002221,,accidental_damage,436.73,2024-09-21,"Device slipped from hand in parking lot, back panel cracked",under_review,2026-09-22 17:47:41.992929,,False,1.194030712213497,9,2022-09-25,2023-09-25,495.27,4806.86,premium,727,0.09085556891609077,tablet,2022-03-20,1440.6,916,0.30315840621963075,0,4,2,0,2,45,190,4.414984986583044e-05,2,0,0,0,0.5,0
CLM-003337,POL-003133,CUS-002408,DEV-002187,,battery_issue,425.08,2024-11-04,"Battery not holding charge, shuts down at 40% randomly",approved,2026-09-22 17:47:41.994074,,False,1.2314773981928855,9,2023-07-20,2025-07-19,346.82,4537.38,premium,473,0.09368402029364964,appliance,2022-02-04,999.35,1004,0.4253564817131135,1,0,2,0,2,39,253,4.298286943011832e-05,3,0,0,0,0.5,0
CLM-003338,POL-002848,CUS-000776,DEV-000349,REP-000282,mechanical_failure,163.59,2023-03-18,"Device stopped turning on suddenly, no response to charging",under_review,2026-09-22 17:47:41.995247,,False,0.348134938200143,5,2022-06-30,2024-06-29,498.49,4804.17,premium,261,0.03405166761376054,tablet,2021-06-10,642.2,646,0.2547337278106509,2,4,2,1,3,28,254,6.576597924210227e-05,1,0,5,0,0.5,0
CLM-003339,POL-002464,CUS-000971,DEV-002121,,mechanical_failure,626.92,2023-07-05,"Device stopped turning on suddenly, no response to charging",under_review,2026-09-22 17:47:41.996404,,False,2.0983833357507056,3,2023-04-10,2024-04-09,93.5,1261.13,basic,86,0.49710973492026983,tablet,2024-02-07,825.04,0,0.7598661883060215,2,4,0,0,2,81,211,4.4393838897551326e-05,8,0,0,0,0.5,0
CLM-003340,POL-004605,CUS-002175,DEV-001804,,water_damage,162.95,2024-10-18,"Device dropped in sink, charging port corroded",denied,2026-09-22 17:47:41.997583,,False,0.8597016500257199,4,2023-10-28,2025-10-27,109.09,1559.35,standard,356,0.10449866931734376,tablet,2021-02-24,1293.34,1332,0.12599161859990413,6,4,3,0,2,77,134,4.5183237908710206e-05,2,0,0,0,0.5,0
CLM-003341,POL-002277,CUS-001350,DEV-001867,,accidental_damage,185.25,2024-05-10,"Device dropped on concrete floor, screen completely shattered",denied,2026-09-22 17:47:41.998736,,False,0.5156002115282918,2,2024-02-14,2025-02-13,54.92,1298.98,basic,86,0.14261189548722844,laptop,2023-10-29,614.71,194,0.30136161767337444,0,1,0,0,2,20,224,4.7305720579448305e-05,2,0,0,0,0.5,0
CLM-003342,POL-002663,CUS-000512,DEV-002380,REP-000365,software_issue,358.88,2024-09-01,"Operating system corrupted after update, data inaccessible",under_review,2026-09-22 17:47:41.999943,,False,1.6173962030308153,4,2024-05-04,2026-05-04,80.93,1060.34,basic,120,0.33845747590395536,laptop,2023-04-17,552.87,503,0.6491218550472986,4,1,0,1,3,46,231,5.8551233720527235e-05,6,0,3,0,0.5,0
CLM-003343,POL-004514,CUS-002696,DEV-002959,REP-000448,battery_issue,272.29,2024-02-27,"Charging takes over 8 hours for full charge, battery degraded",under_review,2026-09-22 17:47:42.001120,,False,1.1002949852507373,2,2022-04-10,2024-04-09,109.95,2078.14,standard,688,0.13102582116700512,tablet,2024-01-12,1384.58,46,0.1966589146167069,1,4,3,1,3,33,252,6.106755140109266e-05,7,0,3,0,0.5,0
CLM-003344,POL-002308,CUS-001928,DEV-001527,,mechanical_failure,152.46,2024-09-25,"Camera module not functioning, shows black screen",approved,2026-09-22 17:47:42.002291,,False,0.44849354882360903,5,2022-12-30,2024-12-29,541.96,7643.34,extended,635,0.019946777194263243,laptop,2022-04-05,1704.6,904,0.08944033790918691,2,1,1,0,2,7,228,4.260409745062865e-05,3,0,0,0,0.5,0
CLM-003345,POL-000909,CUS-000741,DEV-001283,REP-000352,accidental_damage,640.83,2024-09-27,"Device slipped from hand in parking lot, back panel cracked",approved,2026-09-22 17:47:42.003453,,False,2.1004162615127444,3,2023-05-31,2026-05-30,278.74,2364.32,standard,485,0.27104199093185355,smartphone,2024-03-05,1300.61,206,0.49271495682795,0,2,3,1,3,133,244,5.716233556815578e-05,8,0,10,0,0.5,0
CLM-003346,POL-004616,CUS-000392,DEV-001900,REP-000036,software_issue,114.85,2023-04-25,"Device stuck in boot loop, factory reset not working",approved,2026-09-22 17:47:42.004633,,False,0.43864479065548456,12,2023-12-10,2025-12-09,459.09,4207.68,premium,0,0.027295326640809185,tablet,2021-12-29,1262.04,482,0.09100345472409749,4,4,2,1,3,77,134,5.9545853634508274e-05,1,0,8,0,0.5,0
CLM-003347,POL-002097,CUS-002408,DEV-001724,REP-000497,battery_issue,161.49,2024-05-17,"Device overheating during normal use, battery swelling visible",denied,2026-09-22 17:47:42.005841,,False,0.46784437055182343,9,2022-08-06,2025-08-05,259.92,2091.06,standard,650,0.07722877392327337,television,2023-06-11,2023.92,341,0.0797907031898494,1,5,3,1,3,39,253,5.6749393235634236e-05,3,0,11,0,0.5,0
CLM-003348,POL-004709,CUS-001989,DEV-002138,REP-000596,mechanical_failure,1046.81,2024-06-05,"Hinge mechanism broken, screen wobbly and disconnecting",approved,2026-09-22 17:47:42.007033,,False,0.929774619740202,6,2023-09-24,2024-09-23,185.96,2712.29,standard,255,0.3859506173749857,smartwatch,2021-06-04,455.12,1097,2.3000747055721567,2,3,3,1,3,102,256,6.172407213188901e-05,1,0,4,0,0.5,0
CLM-003349,POL-001425,CUS-001363,DEV-002987,,software_issue,127.08,2024-03-13,"Firmware update bricked the device, won't boot past logo",approved,2026-09-22 17:47:42.008193,,False,0.2614233873953936,5,2023-09-08,2024-09-07,269.14,2555.12,standard,187,0.04973543316947932,laptop,2022-02-14,2535.11,758,0.05012800233520438,4,1,3,0,2,117,108,4.7536536502143825e-05,2,0,0,0,0.5,0
CLM-003350,POL-001878,CUS-000097,DEV-001664,REP-000140,theft,195.84,2024-07-13,"Device stolen from gym locker, filed report with facility",under_review,2026-09-22 17:47:42.009386,,False,1.2294814380780983,6,2023-12-28,2026-12-27,204.62,2966.45,standard,198,0.06601830470764719,tablet,2021-04-23,294.71,1177,0.6645176614298802,5,4,3,1,3,90,201,5.6069200732527566e-05,7,0,12,0,0.5,0
CLM-003351,POL-002945,CUS-002382,DEV-000405,REP-000602,theft,200.85,2023-04-11,"Device pickpocketed in crowded area, report #PR-22357",approved,2026-09-22 17:47:42.010583,,False,0.910925665563064,7,2022-12-18,2024-12-17,463.48,3479.55,extended,114,0.057722981420011206,laptop,2022-02-18,1894.52,417,0.10601629964318138,5,1,1,1,3,20,224,5.622290360782169e-05,4,0,6,0,0.5,0
CLM-003352,POL-000007,CUS-000320,DEV-001060,REP-000382,mechanical_failure,180.28,2023-08-12,"Device stopped turning on suddenly, no response to charging",denied,2026-09-22 17:47:42.011790,,False,0.6423790156323969,7,2023-09-06,2024-09-05,120.52,620.44,basic,0,0.29056798401134676,television,2023-09-30,481.34,0,0.3745377487846429,2,5,0,1,3,87,114,5.7344574330324095e-05,4,0,4,0,0.5,0
CLM-003353,POL-001723,CUS-001612,DEV-002164,REP-000104,accidental_damage,345.81,2023-10-07,"Device slipped from hand in parking lot, back panel cracked",denied,2026-09-22 17:47:42.012985,,False,1.937500875435967,4,2023-04-03,2026-04-02,373.49,2719.16,premium,187,0.12717530413804265,appliance,2021-03-11,906.74,940,0.3813772415466396,0,0,2,1,3,28,254,6.940475656980424e-05,0,0,4,0,0.5,0
CLM-003354,POL-003121,CUS-002514,DEV-001909,,water_damage,227.01,2023-11-09,"Device dropped in sink, charging port corroded",submitted,2026-09-22 17:47:42.014133,,False,0.9687516669689438,4,2023-07-17,2026-07-16,462.13,4411.83,premium,115,0.05145483846839067,tablet,2022-03-18,872.64,601,0.26014163916391636,6,4,2,0,2,110,151,5.746560263042017e-05,0,0,0,0,0.5,0
CLM-003355,POL-002784,CUS-000292,DEV-002949,,mechanical_failure,156.84,2024-05-15,"Speakers producing distorted sound, audio hardware failure",under_review,2026-09-22 17:47:42.015291,,False,0.30540059000496544,4,2024-04-24,2025-04-24,664.62,5379.42,extended,21,0.02915555952128668,smartphone,2021-10-25,1250.77,933,0.12539475682979284,2,2,1,0,2,25,266,4.072440077364457e-05,15,0,0,0,0.5,0
CLM-003356,POL-001960,CUS-001819,DEV-002977,REP-000251,accidental_damage,107.96,2023-02-01,"Accidentally knocked device off table, dent on corner and screen crack",approved,2026-09-22 17:47:42.016476,,False,0.5783839963998328,5,2022-12-19,2025-12-18,552.02,5333.76,extended,44,0.020240880729541635,smartphone,2021-12-07,842.18,421,0.1281911230378304,0,2,1,1,3,111,213,5.5611375053335624e-05,7,0,6,0,0.5,0
CLM-003357,POL-002597,CUS-001151,DEV-002614,REP-000698,software_issue,85.27,2024-07-11,"Device freezing every 10 minutes, requires hard restart",under_review,2026-09-22 17:47:42.017666,,False,0.18517633773453787,5,2023-04-18,2025-04-17,180.11,2045.98,standard,450,0.041676849236062914,appliance,2023-10-09,1919.46,276,0.04442395256999364,4,0,3,1,3,122,299,6.231555197397616e-05,2,0,2,0,0.5,0
CLM-003358,POL-000683,CUS-000566,DEV-001765,,screen_damage,390.92,2023-06-24,Screen separated from body at the top edge,approved,2026-09-22 17:47:42.018820,,False,1.499432323790236,5,2024-05-04,2025-05-04,110.46,1128.79,basic,0,0.3463177384633103,tablet,2021-01-27,992.54,878,0.39385818203800355,3,4,0,0,2,88,244,4.4807595395411006e-05,3,0,0,0,0.5,0
CLM-003359,POL-004743,CUS-000754,DEV-000868,REP-000194,theft,551.56,2023-03-05,"Home burglary, device among stolen items, police report #PR-65725",submitted,2026-09-22 17:47:42.020003,,False,2.2479850829911454,4,2022-07-26,2024-07-25,112.76,586.17,basic,222,0.9409556954467134,smartwatch,2022-04-29,745.99,310,0.739366479443424,5,3,0,1,3,11,82,6.142304842478949e-05,1,0,7,0,0.5,0
CLM-003360,POL-004779,CUS-002637,DEV-000064,REP-000005,accidental_damage,1284.96,2024-08-21,"Device fell from pocket while running, multiple scratches and broken glass",denied,2026-09-22 17:47:42.021203,,False,2.719204317003492,4,2024-03-07,2027-03-07,311.0,3977.98,premium,167,0.3230182152750894,laptop,2023-04-26,1436.61,483,0.8944389917931799,0,1,2,1,3,65,160,5.808526233260991e-05,2,0,7,0,0.5,0
CLM-003361,POL-001526,CUS-002292,DEV-000558,REP-000068,theft,133.99,2023-12-03,"Device stolen from car, filed police report #PR-39852",submitted,2026-09-22 17:47:42.022421,,False,0.5365609482620536,5,2023-01-17,2024-01-17,561.24,3065.48,extended,320,0.04370930490494148,television,2021-04-25,2285.15,952,0.05863510054044593,5,5,1,1,3,57,193,6.35571857343308e-05,2,0,12,0,0.5,0
CLM-003362,POL-003878,CUS-002217,DEV-002405,,mechanical_failure,285.46,2023-08-28,"Hinge mechanism broken, screen wobbly and disconnecting",approved,2026-09-22 17:47:42.023585,,False,0.8974076845209277,5,2022-05-30,2024-05-29,100.72,670.89,basic,455,0.42549449239070486,television,2024-04-16,1664.66,0,0.1714824648877248,2,5,0,0,2,6,344,4.135286614511781e-05,8,0,0,0,0.5,0
CLM-003363,POL-001633,CUS-000165,DEV-000268,,screen_damage,359.99,2023-01-31,LCD bleeding visible on left side of screen,denied,2026-09-22 17:47:42.024748,,False,0.596371028815934,7,2023-09-02,2024-09-01,126.51,1171.33,basic,0,0.30733439765053405,laptop,2023-12-23,900.15,0,0.39992223518302505,3,1,0,0,2,87,114,4.101330461987184e-05,3,0,0,0,0.5,0
CLM-003364,POL-004756,CUS-000763,DEV-001205,REP-000595,software_issue,870.26,2023-03-21,"Operating system corrupted after update, data inaccessible",under_review,2026-09-22 17:47:42.025969,,False,1.9998238229650593,6,2022-04-22,2024-04-21,340.38,5331.16,extended,333,0.16324027041019215,smartwatch,2021-05-15,728.37,675,1.194804838200365,4,3,1,1,3,139,96,5.7638215027850566e-05,2,0,7,0,0.5,0
CLM-003365,POL-003313,CUS-001087,DEV-001868,,battery_issue,331.87,2024-02-23,"Device overheating during normal use, battery swelling visible",under_review,2026-09-22 17:47:42.027157,,False,0.6157028626556094,2,2023-11-25,2024-11-24,402.68,4374.17,extended,90,0.0758703936975472,television,2023-03-08,1305.38,352,0.2542324840276394,1,5,1,0,2,71,210,4.718807952068594e-05,3,0,0,0,0.5,0
CLM-003366,POL-000895,CUS-000358,DEV-001332,,theft,83.35,2023-01-02,"Device stolen from gym locker, filed report with facility",approved,2026-09-22 17:47:42.028353,,False,0.2217610514693166,8,2022-08-18,2025-08-17,299.32,3677.5,premium,137,0.02266485384092454,tablet,2023-09-24,1415.38,0,0.058888778985148854,5,4,2,0,2,110,151,4.2318772331355876e-05,5,0,0,0,0.5,0
CLM-003367,POL-004756,CUS-000763,DEV-001205,REP-000034,software_issue,1082.23,2023-07-27,"Firmware update bricked the device, won't boot past logo",under_review,2026-09-22 17:47:42.029581,,False,2.48692268509121,6,2022-04-22,2024-04-21,340.38,5331.16,extended,461,0.20300084784549705,smartwatch,2021-05-15,728.37,803,1.485824512267117,4,3,1,1,3,139,96,5.688734473640433e-05,2,0,8,0,0.5,0
CLM-003368,POL-000974,CUS-002979,DEV-000884,,screen_damage,938.94,2024-01-28,LCD bleeding visible on left side of screen,under_review,2026-09-22 17:47:42.030778,,False,1.8348945373060437,3,2022-08-15,2024-08-14,424.01,2504.98,premium,531,0.37482933995481005,smartphone,2023-12-16,775.8,43,1.2102861562258316,3,2,2,0,2,146,202,4.461284495940677e-05,6,0,0,0,0.5,0
CLM-003369,POL-004433,CUS-002397,DEV-002675,,accidental_damage,346.27,2023-06-23,"Accidentally knocked device off table, dent on corner and screen crack",denied,2026-09-22 17:47:42.031982,,False,0.7843035107587768,8,2022-09-26,2024-09-25,97.61,743.56,basic,270,0.46569207595890044,laptop,2021-07-09,2447.75,714,0.1414646103564498,0,1,0,0,2,81,211,3.968260052741775e-05,9,0,0,0,0.5,0
CLM-003370,POL-003434,CUS-000982,DEV-000337,,theft,126.15,2023-11-19,"Home burglary, device among stolen items, police report #PR-22868",approved,2026-09-22 17:47:42.033127,,False,0.4194269660119528,8,2023-12-10,2025-12-09,448.89,2753.1,premium,0,0.04582107442519342,smartwatch,2024-02-20,302.77,0,0.41665290484526213,5,3,2,0,2,84,191,4.052291641183971e-05,8,0,0,0,0.5,0
CLM-003371,POL-002700,CUS-000634,DEV-001678,,software_issue,380.21,2023-04-03,"Operating system corrupted after update, data inaccessible",denied,2026-09-22 17:47:42.034282,,False,1.0,1,2024-02-24,2026-02-23,553.35,4555.31,extended,0,0.08346523068682482,tablet,2021-10-15,1422.84,535,0.2672190829608389,4,4,1,0,2,139,96,4.999712774423985e-05,3,0,0,0,0.5,0
CLM-003372,POL-003522,CUS-002055,DEV-002911,,water_damage,1239.45,2024-10-01,"Coffee spill on device, keyboard and trackpad not working",denied,2026-09-22 17:47:42.035460,,False,3.2805825088535627,5,2022-03-25,2023-03-25,356.92,9903.54,extended,921,0.1251522182976996,smartphone,2023-04-08,774.22,542,1.6009015525302885,6,2,1,0,2,25,266,4.1645126584457074e-05,6,0,0,0,0.5,0
CLM-003373,POL-003999,CUS-000955,DEV-001155,,mechanical_failure,282.72,2024-03-17,"Camera module not functioning, shows black screen",under_review,2026-09-22 17:47:42.036631,,False,0.4328561586159382,3,2023-08-12,2026-08-11,309.61,2666.31,premium,218,0.10603418207185213,television,2022-02-01,538.28,775,0.5252285056104631,2,5,2,0,2,78,272,4.666179837441588e-05,1,0,0,0,0.5,0
CLM-003374,POL-003122,CUS-000202,DEV-000250,REP-000443,software_issue,170.21,2023-11-09,"Device freezing every 10 minutes, requires hard restart",approved,2026-09-22 17:47:42.037832,,False,0.6767613847214123,3,2024-05-25,2027-05-25,134.27,744.24,basic,0,0.22870310652477696,tablet,2023-01-27,600.15,286,0.2836124302257769,4,4,0,1,3,7,228,5.843331208721388e-05,6,0,8,0,0.5,0
CLM-003375,POL-003587,CUS-002870,DEV-000814,REP-000523,software_issue,313.39,2023-03-04,"Device freezing every 10 minutes, requires hard restart",under_review,2026-09-22 17:47:42.039053,,False,1.3238008743954208,2,2022-09-15,2023-09-15,351.87,3070.79,extended,170,0.10205517147053364,smartphone,2022-03-29,1237.55,340,0.2532342127590804,4,2,1,1,3,57,193,6.0664734818817875e-05,2,0,9,0,0.5,0
CLM-003376,POL-000171,CUS-002274,DEV-002767,,theft,449.91,2024-02-14,"Device pickpocketed in crowded area, report #PR-66871",submitted,2026-09-22 17:47:42.040229,,False,0.9839259939640467,5,2022-09-09,2025-09-08,367.11,6432.85,extended,523,0.06993945140956186,tablet,2023-10-09,1277.07,128,0.3522986210622754,5,4,1,0,2,97,185,5.67414636670557e-05,0,0,0,0,0.5,0
CLM-003377,POL-004156,CUS-001414,DEV-000136,REP-000317,screen_damage,159.97,2023-12-11,Screen separated from body at the top edge,under_review,2026-09-22 17:47:42.041430,,False,0.9123070488936202,3,2022-05-01,2024-04-30,51.43,711.23,basic,589,0.2249202086526159,television,2021-05-28,1509.67,927,0.10596355494909483,3,5,0,1,3,107,161,5.813004970473317e-05,7,0,7,0,0.5,0
CLM-003378,POL-004626,CUS-000088,DEV-000491,REP-000399,accidental_damage,206.74,2024-10-19,"Child dropped the device on tile floor, touchscreen unresponsive",under_review,2026-09-22 17:47:42.042652,,False,0.6368546432825399,6,2022-03-21,2023-03-21,189.68,1484.44,standard,943,0.1392713750639972,television,2021-10-27,1991.82,1088,0.10379451958510308,0,5,3,1,3,54,156,5.8817519418442715e-05,9,0,3,0,0.5,0
CLM-003379,POL-001677,CUS-000599,DEV-000864,REP-000475,theft,47.1,2023-10-25,"Bag with device snatched at train station, police report filed",approved,2026-09-22 17:47:42.043884,,False,1.0,1,2022-06-06,2023-06-06,74.51,1230.08,basic,506,0.038290192507804376,tablet,2024-04-15,478.63,0,0.09840586674466707,5,4,0,1,3,25,266,6.625846489977634e-05,3,0,9,0,0.5,0
CLM-003380,POL-000519,CUS-001357,DEV-002412,,theft,430.91,2023-11-05,"Home burglary, device among stolen items, police report #PR-11586",submitted,2026-09-22 17:47:42.045059,,False,1.644673731886363,3,2024-04-09,2027-04-09,119.9,989.12,basic,0,0.4356498705920414,smartphone,2021-02-13,1107.92,995,0.38893602426167956,5,2,0,0,2,75,184,4.955544994671755e-05,2,0,0,0,0.8379,0
CLM-003381,POL-000227,CUS-000521,DEV-001971,REP-000389,mechanical_failure,138.5,2024-06-04,"Camera module not functioning, shows black screen",under_review,2026-09-22 17:47:42.046281,,False,0.4738471714574079,6,2024-05-27,2026-05-27,136.56,1059.27,basic,8,0.13075042246075128,laptop,2022-11-09,1661.8,573,0.08334336261884703,2,1,0,1,3,16,208,5.608019447242112e-05,5,0,6,0,0.5,0
CLM-003382,POL-002797,CUS-000054,DEV-001481,REP-000155,battery_issue,308.34,2023-08-12,"Battery not holding charge, shuts down at 40% randomly",submitted,2026-09-22 17:47:42.047505,,False,1.1108249047563292,8,2022-05-08,2025-05-07,93.18,1445.01,basic,461,0.21338260634874498,smartwatch,2021-01-28,241.7,926,1.2757136946628052,1,3,0,1,3,117,108,5.5843580780147025e-05,5,0,8,0,0.5,0
CLM-003383,POL-002438,CUS-001419,DEV-001178,,theft,89.6,2023-07-25,"Device stolen from car, filed police report #PR-46712",under_review,2026-09-22 17:47:42.048687,,False,0.3862235441182809,6,2022-12-17,2024-12-16,404.22,3776.81,extended,220,0.023723724518839973,smartwatch,2023-10-31,500.7,0,0.17894947074096265,5,3,1,0,2,99,204,4.2795948085192215e-05,7,0,0,0,0.5,0
CLM-003384,POL-001386,CUS-001687,DEV-001774,REP-000536,mechanical_failure,270.86,2023-12-21,"Hinge mechanism broken, screen wobbly and disconnecting",under_review,2026-09-22 17:47:42.049897,,False,1.302571624367313,8,2022-04-25,2024-04-24,223.42,2479.09,premium,605,0.10925783251112303,laptop,2023-09-24,568.15,88,0.47674029745665764,2,1,2,1,3,70,239,5.796398432611969e-05,6,0,4,0,0.5,0
CLM-003385,POL-002405,CUS-002141,DEV-000543,,battery_issue,306.17,2023-01-11,"Battery not holding charge, shuts down at 40% randomly",denied,2026-09-22 17:47:42.051083,,False,0.9635486738892692,4,2022-10-08,2025-10-07,142.34,822.8,basic,95,0.37210743801652896,appliance,2022-03-14,551.81,303,0.554846776970334,1,0,0,0,2,8,77,4.672202463465482e-05,2,0,0,0,0.5,0
CLM-003386,POL-003305,CUS-000227,DEV-000175,REP-000641,battery_issue,720.61,2024-05-02,"Device overheating during normal use, battery swelling visible",denied,2026-09-22 17:47:42.052294,,False,2.2763293671685796,9,2022-06-16,2025-06-15,347.09,4352.27,premium,686,0.16557106980954764,appliance,2022-08-12,1157.31,629,0.6226594430187244,1,0,2,1,3,21,196,5.6290790738566705e-05,3,0,7,0,0.5,0
CLM-003387,POL-001382,CUS-000698,DEV-002013,,mechanical_failure,184.28,2024-11-21,"Camera module not functioning, shows black screen",under_review,2026-09-22 17:47:42.053437,,False,0.8159939779042222,2,2023-04-01,2026-03-31,85.4,1290.44,basic,600,0.14280400483555997,smartwatch,2021-02-09,685.77,1381,0.2687198331802208,2,3,0,0,2,23,168,4.812196237319642e-05,2,0,0,0,0.5,0
CLM-003388,POL-001151,CUS-001617,DEV-000617,REP-000420,screen_damage,393.9,2023-08-03,Screen separated from body at the top edge,submitted,2026-09-22 17:47:42.054611,,False,1.0812517156189954,3,2023-12-03,2026-12-02,239.41,2915.48,standard,0,0.13510639757432738,tablet,2021-06-10,707.52,784,0.5567333785617368,3,4,3,1,3,94,78,6.862346915689193e-05,1,0,4,0,0.5,0
CLM-003389,POL-002296,CUS-001171,DEV-001759,REP-000258,water_damage,71.69,2024-11-01,"Coffee spill on device, keyboard and trackpad not working",submitted,2026-09-22 17:47:42.055811,,False,0.29269885986669525,4,2022-02-18,2025-02-17,115.55,1493.01,standard,987,0.048017092986651126,appliance,2023-05-23,1719.68,528,0.04168798846296985,6,0,3,1,3,82,262,6.213244506577217e-05,3,0,6,0,0.5,0
CLM-003390,POL-001707,CUS-000848,DEV-002388,REP-000641,water_damage,185.92,2023-10-26,"Device exposed to rain, screen flickering and touch issues",denied,2026-09-22 17:47:42.057017,,False,1.3981575484113555,2,2022-04-15,2025-04-14,254.61,2496.12,premium,559,0.07448359854494174,appliance,2021-04-26,526.47,913,0.3531445286531046,6,0,2,1,3,80,306,6.628358118953778e-05,1,0,7,0,0.5,0
CLM-003391,POL-004989,CUS-002120,DEV-002901,REP-000499,screen_damage,256.75,2023-09-11,Screen cracked from edge to edge after minor drop,submitted,2026-09-22 17:47:42.058206,,False,0.677253003785231,2,2024-02-22,2027-02-21,636.4,8358.11,extended,0,0.030718667258507006,tablet,2022-11-16,1128.88,299,0.22743781447098008,3,4,1,1,3,6,344,5.9448767021679384e-05,6,0,8,0,0.5,0
CLM-003392,POL-002478,CUS-001795,DEV-001761,,screen_damage,147.19,2023-06-04,"Dead pixels spreading across display, started as small cluster",approved,2026-09-22 17:47:42.059364,,False,0.709896787884634,3,2022-12-19,2025-12-18,208.46,3977.33,premium,167,0.037007238524336676,appliance,2021-08-22,675.05,651,0.21804310791793202,3,0,2,0,2,78,272,4.583665502439519e-05,3,0,0,0,0.5,0
CLM-003393,POL-002556,CUS-000559,DEV-001876,,mechanical_failure,199.54,2023-09-18,"Hinge mechanism broken, screen wobbly and disconnecting",approved,2026-09-22 17:47:42.060538,,False,0.4286876164344882,7,2022-10-21,2024-10-20,177.47,1654.32,standard,332,0.12061753469703564,television,2024-03-30,2419.83,0,0.08246033812292598,2,5,3,0,2,136,199,4.108691104767261e-05,9,0,0,0,0.5,0
CLM-003394,POL-001810,CUS-000561,DEV-002762,REP-000446,battery_issue,191.45,2024-03-27,"Battery not holding charge, shuts down at 40% randomly",under_review,2026-09-22 17:47:42.061756,,False,1.139888660653151,2,2022-08-14,2024-08-13,265.1,3577.66,premium,591,0.05351263116115002,smartphone,2021-11-19,631.79,859,0.3030279048417987,1,2,2,1,3,31,151,5.864909805429301e-05,7,0,4,0,0.5,0
CLM-003395,POL-001346,CUS-002764,DEV-000750,REP-000015,water_damage,187.55,2023-03-02,"Coffee spill on device, keyboard and trackpad not working",denied,2026-09-22 17:47:42.062948,,False,1.0,1,2022-11-29,2024-11-28,82.36,585.09,basic,93,0.3205489753713104,tablet,2023-07-08,1140.2,0,0.16448868619540433,6,4,0,1,3,117,108,6.31546196110392e-05,2,0,6,0,0.5,0
CLM-003396,POL-004779,CUS-002637,DEV-000064,REP-000535,theft,363.53,2024-02-26,"Bag with device snatched at train station, police report filed",submitted,2026-09-22 17:47:42.064147,,False,0.7692942545762352,4,2024-03-07,2027-03-07,311.0,3977.98,premium,0,0.09138557760471394,laptop,2023-04-26,1436.61,306,0.2530471039460953,5,1,2,1,3,65,160,5.883151838840793e-05,2,0,4,0,0.5,0
