detected_ring_id,claim_id,community_id,community_size,community_density,n_claim_members
DRING-043,CLM-007046,110,151,0.0162,67
DRING-043,CLM-007047,110,151,0.0162,67
DRING-043,CLM-007048,110,151,0.0162,67
DRING-043,CLM-DEMO-001,110,151,0.0162,67
DRING-043,CLM-007091,110,151,0.0162,67
DRING-043,CLM-007092,110,151,0.0162,67
DRING-043,CLM-007093,110,151,0.0162,67
DRING-044,CLM-000067,50,142,0.0174,63
DRING-044,CLM-000125,50,142,0.0174,63
DRING-044,CLM-000137,50,142,0.0174,63
DRING-044,CLM-000206,50,142,0.0174,63
DRING-044,CLM-000307,50,142,0.0174,63
DRING-044,CLM-000380,50,142,0.0174,63
DRING-044,CLM-000427,50,142,0.0174,63
DRING-044,CLM-000616,50,142,0.0174,63
DRING-044,CLM-000678,50,142,0.0174,63
DRING-044,CLM-000765,50,142,0.0174,63
DRING-044,CLM-000818,50,142,0.0174,63
DRING-044,CLM-000917,50,142,0.0174,63
DRING-044,CLM-001045,50,142,0.0174,63
DRING-044,CLM-001048,50,142,0.0174,63
DRING-044,CLM-001220,50,142,0.0174,63
DRING-044,CLM-001388,50,142,0.0174,63
DRING-044,CLM-001534,50,142,0.0174,63
DRING-044,CLM-001774,50,142,0.0174,63
DRING-044,CLM-002023,50,142,0.0174,63
DRING-044,CLM-002290,50,142,0.0174,63
DRING-044,CLM-002296,50,142,0.0174,63
DRING-044,CLM-002366,50,142,0.0174,63
DRING-044,CLM-002412,50,142,0.0174,63
DRING-044,CLM-002416,50,142,0.0174,63
DRING-044,CLM-002460,50,142,0.0174,63
DRING-044,CLM-002475,50,142,0.0174,63
DRING-044,CLM-002512,50,142,0.0174,63
DRING-044,CLM-002629,50,142,0.0174,63
DRING-044,CLM-002635,50,142,0.0174,63
DRING-044,CLM-003037,50,142,0.0174,63
DRING-044,CLM-003044,50,142,0.0174,63
DRING-044,CLM-003164,50,142,0.0174,63
DRING-044,CLM-003208,50,142,0.0174,63
DRING-044,CLM-003455,50,142,0.0174,63
DRING-044,CLM-003562,50,142,0.0174,63
DRING-044,CLM-003607,50,142,0.0174,63
DRING-044,CLM-003686,50,142,0.0174,63
DRING-044,CLM-003760,50,142,0.0174,63
DRING-044,CLM-004163,50,142,0.0174,63
DRING-044,CLM-004311,50,142,0.0174,63
DRING-044,CLM-004566,50,142,0.0174,63
DRING-044,CLM-005122,50,142,0.0174,63
DRING-044,CLM-005142,50,142,0.0174,63
DRING-044,CLM-005173,50,142,0.0174,63
DRING-044,CLM-005239,50,142,0.0174,63
DRING-044,CLM-005328,50,142,0.0174,63
DRING-044,CLM-005584,50,142,0.0174,63
DRING-044,CLM-005694,50,142,0.0174,63
DRING-044,CLM-005800,50,142,0.0174,63
DRING-044,CLM-005835,50,142,0.0174,63
DRING-044,CLM-006016,50,142,0.0174,63
DRING-044,CLM-006180,50,142,0.0174,63
DRING-044,CLM-006184,50,142,0.0174,63
DRING-044,CLM-006281,50,142,0.0174,63
DRING-044,CLM-006518,50,142,0.0174,63
DRING-044,CLM-006529,50,142,0.0174,63
DRING-044,CLM-006600,50,142,0.0174,63
DRING-044,CLM-006699,50,142,0.0174,63
DRING-044,CLM-006724,50,142,0.0174,63
DRING-044,CLM-006750,50,142,0.0174,63
DRING-044,CLM-006798,50,142,0.0174,63
DRING-044,CLM-006968,50,142,0.0174,63
DRING-044,CLM-007049,50,142,0.0174,63
DRING-045,CLM-000073,54,156,0.0148,65
DRING-045,CLM-000079,54,156,0.0148,65
DRING-045,CLM-000127,54,156,0.0148,65
DRING-045,CLM-000308,54,156,0.0148,65
DRING-045,CLM-000315,54,156,0.0148,65
DRING-045,CLM-000334,54,156,0.0148,65
DRING-045,CLM-000421,54,156,0.0148,65
DRING-045,CLM-000470,54,156,0.0148,65
DRING-045,CLM-000513,54,156,0.0148,65
DRING-045,CLM-000636,54,156,0.0148,65
DRING-045,CLM-000681,54,156,0.0148,65
DRING-045,CLM-000734,54,156,0.0148,65
DRING-045,CLM-000784,54,156,0.0148,65
DRING-045,CLM-001075,54,156,0.0148,65
DRING-045,CLM-001198,54,156,0.0148,65
DRING-045,CLM-001369,54,156,0.0148,65
DRING-045,CLM-001402,54,156,0.0148,65
DRING-045,CLM-001701,54,156,0.0148,65
DRING-045,CLM-001718,54,156,0.0148,65
DRING-045,CLM-001890,54,156,0.0148,65
DRING-045,CLM-002033,54,156,0.0148,65
DRING-045,CLM-002058,54,156,0.0148,65
DRING-045,CLM-002118,54,156,0.0148,65
DRING-045,CLM-002125,54,156,0.0148,65
DRING-045,CLM-002387,54,156,0.0148,65
DRING-045,CLM-002665,54,156,0.0148,65
DRING-045,CLM-002671,54,156,0.0148,65
DRING-045,CLM-002691,54,156,0.0148,65
DRING-045,CLM-002808,54,156,0.0148,65
DRING-045,CLM-002828,54,156,0.0148,65
DRING-045,CLM-002840,54,156,0.0148,65
DRING-045,CLM-002872,54,156,0.0148,65
DRING-045,CLM-003067,54,156,0.0148,65
DRING-045,CLM-003212,54,156,0.0148,65
DRING-045,CLM-003241,54,156,0.0148,65
DRING-045,CLM-003287,54,156,0.0148,65
DRING-045,CLM-003378,54,156,0.0148,65
DRING-045,CLM-003522,54,156,0.0148,65
DRING-045,CLM-003567,54,156,0.0148,65
DRING-045,CLM-003702,54,156,0.0148,65
DRING-045,CLM-003907,54,156,0.0148,65
DRING-045,CLM-003958,54,156,0.0148,65
DRING-045,CLM-003968,54,156,0.0148,65
DRING-045,CLM-004019,54,156,0.0148,65
DRING-045,CLM-004047,54,156,0.0148,65
DRING-045,CLM-004096,54,156,0.0148,65
DRING-045,CLM-004420,54,156,0.0148,65
DRING-045,CLM-004428,54,156,0.0148,65
DRING-045,CLM-004572,54,156,0.0148,65
DRING-045,CLM-004581,54,156,0.0148,65
DRING-045,CLM-005000,54,156,0.0148,65
DRING-045,CLM-005135,54,156,0.0148,65
DRING-045,CLM-005215,54,156,0.0148,65
DRING-045,CLM-005419,54,156,0.0148,65
DRING-045,CLM-005484,54,156,0.0148,65
DRING-045,CLM-005576,54,156,0.0148,65
DRING-045,CLM-005873,54,156,0.0148,65
DRING-045,CLM-006146,54,156,0.0148,65
DRING-045,CLM-006297,54,156,0.0148,65
DRING-045,CLM-006442,54,156,0.0148,65
DRING-045,CLM-006590,54,156,0.0148,65
DRING-045,CLM-006640,54,156,0.0148,65
DRING-045,CLM-006691,54,156,0.0148,65
DRING-045,CLM-006908,54,156,0.0148,65
DRING-045,CLM-006917,54,156,0.0148,65
DRING-046,CLM-000076,120,173,0.0142,78
DRING-046,CLM-000326,120,173,0.0142,78
DRING-046,CLM-000338,120,173,0.0142,78
DRING-046,CLM-000369,120,173,0.0142,78
DRING-046,CLM-000451,120,173,0.0142,78
DRING-046,CLM-000624,120,173,0.0142,78
DRING-046,CLM-000815,120,173,0.0142,78
DRING-046,CLM-000852,120,173,0.0142,78
DRING-046,CLM-000893,120,173,0.0142,78
DRING-046,CLM-000939,120,173,0.0142,78
DRING-046,CLM-000993,120,173,0.0142,78
DRING-046,CLM-001022,120,173,0.0142,78
DRING-046,CLM-001177,120,173,0.0142,78
DRING-046,CLM-001382,120,173,0.0142,78
DRING-046,CLM-001384,120,173,0.0142,78
DRING-046,CLM-001464,120,173,0.0142,78
DRING-046,CLM-001494,120,173,0.0142,78
DRING-046,CLM-001527,120,173,0.0142,78
DRING-046,CLM-001559,120,173,0.0142,78
DRING-046,CLM-001656,120,173,0.0142,78
DRING-046,CLM-001757,120,173,0.0142,78
DRING-046,CLM-001771,120,173,0.0142,78
DRING-046,CLM-001831,120,173,0.0142,78
DRING-046,CLM-001911,120,173,0.0142,78
DRING-046,CLM-001946,120,173,0.0142,78
DRING-046,CLM-002007,120,173,0.0142,78
DRING-046,CLM-002219,120,173,0.0142,78
DRING-046,CLM-002234,120,173,0.0142,78
DRING-046,CLM-002321,120,173,0.0142,78
DRING-046,CLM-002504,120,173,0.0142,78
DRING-046,CLM-002526,120,173,0.0142,78
DRING-046,CLM-002538,120,173,0.0142,78
DRING-046,CLM-002605,120,173,0.0142,78
DRING-046,CLM-002623,120,173,0.0142,78
DRING-046,CLM-002642,120,173,0.0142,78
DRING-046,CLM-002821,120,173,0.0142,78
DRING-046,CLM-002905,120,173,0.0142,78
DRING-046,CLM-002938,120,173,0.0142,78
DRING-046,CLM-003226,120,173,0.0142,78
DRING-046,CLM-003478,120,173,0.0142,78
DRING-046,CLM-003551,120,173,0.0142,78
DRING-046,CLM-003574,120,173,0.0142,78
DRING-046,CLM-003611,120,173,0.0142,78
DRING-046,CLM-003637,120,173,0.0142,78
DRING-046,CLM-003645,120,173,0.0142,78
DRING-046,CLM-003653,120,173,0.0142,78
DRING-046,CLM-003725,120,173,0.0142,78
DRING-046,CLM-003894,120,173,0.0142,78
DRING-046,CLM-004094,120,173,0.0142,78
DRING-046,CLM-004196,120,173,0.0142,78
DRING-046,CLM-004211,120,173,0.0142,78
DRING-046,CLM-004306,120,173,0.0142,78
DRING-046,CLM-004333,120,173,0.0142,78
DRING-046,CLM-004635,120,173,0.0142,78
DRING-046,CLM-004712,120,173,0.0142,78
DRING-046,CLM-004832,120,173,0.0142,78
DRING-046,CLM-004932,120,173,0.0142,78
DRING-046,CLM-004972,120,173,0.0142,78
DRING-046,CLM-005032,120,173,0.0142,78
DRING-046,CLM-005090,120,173,0.0142,78
DRING-046,CLM-005145,120,173,0.0142,78
DRING-046,CLM-005163,120,173,0.0142,78
DRING-046,CLM-005259,120,173,0.0142,78
DRING-046,CLM-005286,120,173,0.0142,78
DRING-046,CLM-005476,120,173,0.0142,78
DRING-046,CLM-005522,120,173,0.0142,78
DRING-046,CLM-005601,120,173,0.0142,78
DRING-046,CLM-005639,120,173,0.0142,78
DRING-046,CLM-005839,120,173,0.0142,78
DRING-046,CLM-006028,120,173,0.0142,78
DRING-046,CLM-006210,120,173,0.0142,78
DRING-046,CLM-006334,120,173,0.0142,78
DRING-046,CLM-006379,120,173,0.0142,78
DRING-046,CLM-006459,120,173,0.0142,78
DRING-046,CLM-006651,120,173,0.0142,78
DRING-046,CLM-006839,120,173,0.0142,78
DRING-046,CLM-006903,120,173,0.0142,78
DRING-046,CLM-006975,120,173,0.0142,78
DRING-047,CLM-000078,57,193,0.0127,87
DRING-047,CLM-000126,57,193,0.0127,87
DRING-047,CLM-000353,57,193,0.0127,87
DRING-047,CLM-000445,57,193,0.0127,87
DRING-047,CLM-000589,57,193,0.0127,87
DRING-047,CLM-000674,57,193,0.0127,87
DRING-047,CLM-000854,57,193,0.0127,87
DRING-047,CLM-001029,57,193,0.0127,87
DRING-047,CLM-001030,57,193,0.0127,87
DRING-047,CLM-001061,57,193,0.0127,87
DRING-047,CLM-001082,57,193,0.0127,87
DRING-047,CLM-001084,57,193,0.0127,87
DRING-047,CLM-001189,57,193,0.0127,87
DRING-047,CLM-001275,57,193,0.0127,87
DRING-047,CLM-001281,57,193,0.0127,87
DRING-047,CLM-001291,57,193,0.0127,87
DRING-047,CLM-001490,57,193,0.0127,87
DRING-047,CLM-001492,57,193,0.0127,87
DRING-047,CLM-001511,57,193,0.0127,87
DRING-047,CLM-001840,57,193,0.0127,87
DRING-047,CLM-001870,57,193,0.0127,87
DRING-047,CLM-002100,57,193,0.0127,87
DRING-047,CLM-002293,57,193,0.0127,87
DRING-047,CLM-002453,57,193,0.0127,87
DRING-047,CLM-002516,57,193,0.0127,87
DRING-047,CLM-002584,57,193,0.0127,87
DRING-047,CLM-002667,57,193,0.0127,87
DRING-047,CLM-002901,57,193,0.0127,87
DRING-047,CLM-002958,57,193,0.0127,87
DRING-047,CLM-002980,57,193,0.0127,87
DRING-047,CLM-003299,57,193,0.0127,87
DRING-047,CLM-003325,57,193,0.0127,87
DRING-047,CLM-003361,57,193,0.0127,87
DRING-047,CLM-003375,57,193,0.0127,87
DRING-047,CLM-003454,57,193,0.0127,87
DRING-047,CLM-003499,57,193,0.0127,87
DRING-047,CLM-003529,57,193,0.0127,87
DRING-047,CLM-003545,57,193,0.0127,87
DRING-047,CLM-003587,57,193,0.0127,87
DRING-047,CLM-003726,57,193,0.0127,87
DRING-047,CLM-003730,57,193,0.0127,87
DRING-047,CLM-003769,57,193,0.0127,87
DRING-047,CLM-003823,57,193,0.0127,87
DRING-047,CLM-003969,57,193,0.0127,87
DRING-047,CLM-004051,57,193,0.0127,87
DRING-047,CLM-004087,57,193,0.0127,87
DRING-047,CLM-004152,57,193,0.0127,87
DRING-047,CLM-004344,57,193,0.0127,87
DRING-047,CLM-004390,57,193,0.0127,87
DRING-047,CLM-004525,57,193,0.0127,87
DRING-047,CLM-004638,57,193,0.0127,87
DRING-047,CLM-004690,57,193,0.0127,87
DRING-047,CLM-004776,57,193,0.0127,87
DRING-047,CLM-004959,57,193,0.0127,87
DRING-047,CLM-004987,57,193,0.0127,87
DRING-047,CLM-005053,57,193,0.0127,87
DRING-047,CLM-005108,57,193,0.0127,87
DRING-047,CLM-005181,57,193,0.0127,87
DRING-047,CLM-005191,57,193,0.0127,87
DRING-047,CLM-005403,57,193,0.0127,87
DRING-047,CLM-005431,57,193,0.0127,87
DRING-047,CLM-005514,57,193,0.0127,87
DRING-047,CLM-005586,57,193,0.0127,87
DRING-047,CLM-005605,57,193,0.0127,87
DRING-047,CLM-005696,57,193,0.0127,87
DRING-047,CLM-005742,57,193,0.0127,87
DRING-047,CLM-005799,57,193,0.0127,87
DRING-047,CLM-005900,57,193,0.0127,87
DRING-047,CLM-006083,57,193,0.0127,87
DRING-047,CLM-006128,57,193,0.0127,87
DRING-047,CLM-006304,57,193,0.0127,87
DRING-047,CLM-006356,57,193,0.0127,87
DRING-047,CLM-006402,57,193,0.0127,87
DRING-047,CLM-006423,57,193,0.0127,87
DRING-047,CLM-006467,57,193,0.0127,87
DRING-047,CLM-006755,57,193,0.0127,87
DRING-047,CLM-006891,57,193,0.0127,87
DRING-047,CLM-006898,57,193,0.0127,87
DRING-047,CLM-007031,57,193,0.0127,87
DRING-047,CLM-007032,57,193,0.0127,87
DRING-047,CLM-007033,57,193,0.0127,87
DRING-047,CLM-007034,57,193,0.0127,87
DRING-047,CLM-007035,57,193,0.0127,87
DRING-047,CLM-007036,57,193,0.0127,87
DRING-047,CLM-007037,57,193,0.0127,87
DRING-047,CLM-007038,57,193,0.0127,87
DRING-047,CLM-007039,57,193,0.0127,87
DRING-048,CLM-000080,112,172,0.014,77
DRING-048,CLM-000086,112,172,0.014,77
DRING-048,CLM-000271,112,172,0.014,77
DRING-048,CLM-000288,112,172,0.014,77
DRING-048,CLM-000363,112,172,0.014,77
DRING-048,CLM-000386,112,172,0.014,77
DRING-048,CLM-000397,112,172,0.014,77
DRING-048,CLM-000497,112,172,0.014,77
DRING-048,CLM-000680,112,172,0.014,77
DRING-048,CLM-000725,112,172,0.014,77
DRING-048,CLM-001013,112,172,0.014,77
DRING-048,CLM-001024,112,172,0.014,77
DRING-048,CLM-001027,112,172,0.014,77
DRING-048,CLM-001219,112,172,0.014,77
DRING-048,CLM-001279,112,172,0.014,77
DRING-048,CLM-001289,112,172,0.014,77
DRING-048,CLM-001419,112,172,0.014,77
DRING-048,CLM-001479,112,172,0.014,77
DRING-048,CLM-001508,112,172,0.014,77
DRING-048,CLM-001651,112,172,0.014,77
DRING-048,CLM-001846,112,172,0.014,77
DRING-048,CLM-001852,112,172,0.014,77
DRING-048,CLM-001854,112,172,0.014,77
DRING-048,CLM-001910,112,172,0.014,77
DRING-048,CLM-002005,112,172,0.014,77
DRING-048,CLM-002404,112,172,0.014,77
DRING-048,CLM-002664,112,172,0.014,77
DRING-048,CLM-002756,112,172,0.014,77
DRING-048,CLM-002801,112,172,0.014,77
DRING-048,CLM-002815,112,172,0.014,77
DRING-048,CLM-002857,112,172,0.014,77
DRING-048,CLM-002886,112,172,0.014,77
DRING-048,CLM-003133,112,172,0.014,77
DRING-048,CLM-003195,112,172,0.014,77
DRING-048,CLM-003566,112,172,0.014,77
DRING-048,CLM-003649,112,172,0.014,77
DRING-048,CLM-003650,112,172,0.014,77
DRING-048,CLM-003754,112,172,0.014,77
DRING-048,CLM-003954,112,172,0.014,77
DRING-048,CLM-003960,112,172,0.014,77
DRING-048,CLM-004068,112,172,0.014,77
DRING-048,CLM-004090,112,172,0.014,77
DRING-048,CLM-004171,112,172,0.014,77
DRING-048,CLM-004334,112,172,0.014,77
DRING-048,CLM-004445,112,172,0.014,77
DRING-048,CLM-004658,112,172,0.014,77
DRING-048,CLM-004665,112,172,0.014,77
DRING-048,CLM-004682,112,172,0.014,77
DRING-048,CLM-004835,112,172,0.014,77
DRING-048,CLM-004899,112,172,0.014,77
DRING-048,CLM-005234,112,172,0.014,77
DRING-048,CLM-005369,112,172,0.014,77
DRING-048,CLM-005409,112,172,0.014,77
DRING-048,CLM-005411,112,172,0.014,77
DRING-048,CLM-005493,112,172,0.014,77
DRING-048,CLM-005611,112,172,0.014,77
DRING-048,CLM-006034,112,172,0.014,77
DRING-048,CLM-006090,112,172,0.014,77
DRING-048,CLM-006093,112,172,0.014,77
DRING-048,CLM-006105,112,172,0.014,77
DRING-048,CLM-006179,112,172,0.014,77
DRING-048,CLM-006195,112,172,0.014,77
DRING-048,CLM-006245,112,172,0.014,77
DRING-048,CLM-006274,112,172,0.014,77
DRING-048,CLM-006279,112,172,0.014,77
DRING-048,CLM-006328,112,172,0.014,77
DRING-048,CLM-006382,112,172,0.014,77
DRING-048,CLM-006439,112,172,0.014,77
DRING-048,CLM-006544,112,172,0.014,77
DRING-048,CLM-006576,112,172,0.014,77
DRING-048,CLM-006679,112,172,0.014,77
DRING-048,CLM-006703,112,172,0.014,77
DRING-048,CLM-006788,112,172,0.014,77
DRING-048,CLM-006944,112,172,0.014,77
DRING-048,CLM-007015,112,172,0.014,77
DRING-048,CLM-007068,112,172,0.014,77
DRING-048,CLM-007070,112,172,0.014,77
DRING-049,CLM-000085,60,185,0.0133,85
DRING-049,CLM-000101,60,185,0.0133,85
DRING-049,CLM-000130,60,185,0.0133,85
DRING-049,CLM-000142,60,185,0.0133,85
DRING-049,CLM-000370,60,185,0.0133,85
DRING-049,CLM-000465,60,185,0.0133,85
DRING-049,CLM-000602,60,185,0.0133,85
DRING-049,CLM-000610,60,185,0.0133,85
DRING-049,CLM-000723,60,185,0.0133,85
DRING-049,CLM-000732,60,185,0.0133,85
DRING-049,CLM-000778,60,185,0.0133,85
DRING-049,CLM-000782,60,185,0.0133,85
DRING-049,CLM-000809,60,185,0.0133,85
DRING-049,CLM-000875,60,185,0.0133,85
DRING-049,CLM-000885,60,185,0.0133,85
DRING-049,CLM-001017,60,185,0.0133,85
DRING-049,CLM-001079,60,185,0.0133,85
DRING-049,CLM-001096,60,185,0.0133,85
DRING-049,CLM-001103,60,185,0.0133,85
DRING-049,CLM-001108,60,185,0.0133,85
DRING-049,CLM-001175,60,185,0.0133,85
DRING-049,CLM-001179,60,185,0.0133,85
DRING-049,CLM-001213,60,185,0.0133,85
DRING-049,CLM-001254,60,185,0.0133,85
DRING-049,CLM-001259,60,185,0.0133,85
DRING-049,CLM-001262,60,185,0.0133,85
DRING-049,CLM-001269,60,185,0.0133,85
DRING-049,CLM-001341,60,185,0.0133,85
DRING-049,CLM-001371,60,185,0.0133,85
DRING-049,CLM-001540,60,185,0.0133,85
DRING-049,CLM-001561,60,185,0.0133,85
DRING-049,CLM-001604,60,185,0.0133,85
DRING-049,CLM-001619,60,185,0.0133,85
DRING-049,CLM-001679,60,185,0.0133,85
DRING-049,CLM-001707,60,185,0.0133,85
DRING-049,CLM-001749,60,185,0.0133,85
DRING-049,CLM-001979,60,185,0.0133,85
DRING-049,CLM-002074,60,185,0.0133,85
DRING-049,CLM-002134,60,185,0.0133,85
DRING-049,CLM-002207,60,185,0.0133,85
DRING-049,CLM-002211,60,185,0.0133,85
DRING-049,CLM-002313,60,185,0.0133,85
DRING-049,CLM-002464,60,185,0.0133,85
DRING-049,CLM-002499,60,185,0.0133,85
DRING-049,CLM-002550,60,185,0.0133,85
DRING-049,CLM-002640,60,185,0.0133,85
DRING-049,CLM-002744,60,185,0.0133,85
DRING-049,CLM-002806,60,185,0.0133,85
DRING-049,CLM-002883,60,185,0.0133,85
DRING-049,CLM-003117,60,185,0.0133,85
DRING-049,CLM-003132,60,185,0.0133,85
DRING-049,CLM-003272,60,185,0.0133,85
DRING-049,CLM-003479,60,185,0.0133,85
DRING-049,CLM-003660,60,185,0.0133,85
DRING-049,CLM-003825,60,185,0.0133,85
DRING-049,CLM-003841,60,185,0.0133,85
DRING-049,CLM-004126,60,185,0.0133,85
DRING-049,CLM-004159,60,185,0.0133,85
DRING-049,CLM-004238,60,185,0.0133,85
DRING-049,CLM-004423,60,185,0.0133,85
DRING-049,CLM-004516,60,185,0.0133,85
DRING-049,CLM-004615,60,185,0.0133,85
DRING-049,CLM-004621,60,185,0.0133,85
DRING-049,CLM-004650,60,185,0.0133,85
DRING-049,CLM-004988,60,185,0.0133,85
DRING-049,CLM-005115,60,185,0.0133,85
DRING-049,CLM-005117,60,185,0.0133,85
DRING-049,CLM-005344,60,185,0.0133,85
DRING-049,CLM-005363,60,185,0.0133,85
DRING-049,CLM-005438,60,185,0.0133,85
DRING-049,CLM-005520,60,185,0.0133,85
DRING-049,CLM-005677,60,185,0.0133,85
DRING-049,CLM-005780,60,185,0.0133,85
DRING-049,CLM-005784,60,185,0.0133,85
DRING-049,CLM-005830,60,185,0.0133,85
DRING-049,CLM-005869,60,185,0.0133,85
DRING-049,CLM-005991,60,185,0.0133,85
DRING-049,CLM-006003,60,185,0.0133,85
DRING-049,CLM-006031,60,185,0.0133,85
DRING-049,CLM-006139,60,185,0.0133,85
DRING-049,CLM-006143,60,185,0.0133,85
DRING-049,CLM-006366,60,185,0.0133,85
DRING-049,CLM-006435,60,185,0.0133,85
DRING-049,CLM-006563,60,185,0.0133,85
DRING-049,CLM-006769,60,185,0.0133,85
DRING-050,CLM-000087,102,256,0.01,125
DRING-050,CLM-000105,102,256,0.01,125
DRING-050,CLM-000212,102,256,0.01,125
DRING-050,CLM-000237,102,256,0.01,125
DRING-050,CLM-000238,102,256,0.01,125
DRING-050,CLM-000262,102,256,0.01,125
DRING-050,CLM-000293,102,256,0.01,125
DRING-050,CLM-000357,102,256,0.01,125
DRING-050,CLM-000385,102,256,0.01,125
DRING-050,CLM-000403,102,256,0.01,125
DRING-050,CLM-000450,102,256,0.01,125
DRING-050,CLM-000461,102,256,0.01,125
DRING-050,CLM-000506,102,256,0.01,125
DRING-050,CLM-000510,102,256,0.01,125
DRING-050,CLM-000557,102,256,0.01,125
DRING-050,CLM-000726,102,256,0.01,125
DRING-050,CLM-000779,102,256,0.01,125
DRING-050,CLM-000825,102,256,0.01,125
DRING-050,CLM-000841,102,256,0.01,125
DRING-050,CLM-000997,102,256,0.01,125
DRING-050,CLM-001097,102,256,0.01,125
DRING-050,CLM-001217,102,256,0.01,125
DRING-050,CLM-001268,102,256,0.01,125
DRING-050,CLM-001365,102,256,0.01,125
DRING-050,CLM-001437,102,256,0.01,125
DRING-050,CLM-001598,102,256,0.01,125
DRING-050,CLM-001603,102,256,0.01,125
DRING-050,CLM-001655,102,256,0.01,125
DRING-050,CLM-001708,102,256,0.01,125
DRING-050,CLM-001715,102,256,0.01,125
DRING-050,CLM-001739,102,256,0.01,125
DRING-050,CLM-001784,102,256,0.01,125
DRING-050,CLM-001859,102,256,0.01,125
DRING-050,CLM-001943,102,256,0.01,125
DRING-050,CLM-001968,102,256,0.01,125
DRING-050,CLM-002095,102,256,0.01,125
DRING-050,CLM-002135,102,256,0.01,125
DRING-050,CLM-002142,102,256,0.01,125
DRING-050,CLM-002204,102,256,0.01,125
DRING-050,CLM-002245,102,256,0.01,125
DRING-050,CLM-002257,102,256,0.01,125
DRING-050,CLM-002361,102,256,0.01,125
DRING-050,CLM-002456,102,256,0.01,125
DRING-050,CLM-002468,102,256,0.01,125
DRING-050,CLM-002930,102,256,0.01,125
DRING-050,CLM-002995,102,256,0.01,125
DRING-050,CLM-003008,102,256,0.01,125
DRING-050,CLM-003025,102,256,0.01,125
DRING-050,CLM-003038,102,256,0.01,125
DRING-050,CLM-003075,102,256,0.01,125
DRING-050,CLM-003113,102,256,0.01,125
DRING-050,CLM-003166,102,256,0.01,125
DRING-050,CLM-003178,102,256,0.01,125
DRING-050,CLM-003213,102,256,0.01,125
DRING-050,CLM-003328,102,256,0.01,125
DRING-050,CLM-003348,102,256,0.01,125
DRING-050,CLM-003411,102,256,0.01,125
DRING-050,CLM-003489,102,256,0.01,125
DRING-050,CLM-003557,102,256,0.01,125
DRING-050,CLM-003597,102,256,0.01,125
DRING-050,CLM-003700,102,256,0.01,125
DRING-050,CLM-003891,102,256,0.01,125
DRING-050,CLM-003926,102,256,0.01,125
DRING-050,CLM-003935,102,256,0.01,125
DRING-050,CLM-003952,102,256,0.01,125
DRING-050,CLM-003989,102,256,0.01,125
DRING-050,CLM-004093,102,256,0.01,125
DRING-050,CLM-004127,102,256,0.01,125
DRING-050,CLM-004130,102,256,0.01,125
DRING-050,CLM-004148,102,256,0.01,125
DRING-050,CLM-004170,102,256,0.01,125
DRING-050,CLM-004265,102,256,0.01,125
DRING-050,CLM-004369,102,256,0.01,125
DRING-050,CLM-004555,102,256,0.01,125
DRING-050,CLM-004559,102,256,0.01,125
DRING-050,CLM-004576,102,256,0.01,125
DRING-050,CLM-004603,102,256,0.01,125
DRING-050,CLM-004627,102,256,0.01,125
DRING-050,CLM-004659,102,256,0.01,125
DRING-050,CLM-004789,102,256,0.01,125
DRING-050,CLM-004865,102,256,0.01,125
DRING-050,CLM-004881,102,256,0.01,125
DRING-050,CLM-004911,102,256,0.01,125
DRING-050,CLM-004951,102,256,0.01,125
DRING-050,CLM-005030,102,256,0.01,125
DRING-050,CLM-005190,102,256,0.01,125
DRING-050,CLM-005220,102,256,0.01,125
DRING-050,CLM-005278,102,256,0.01,125
DRING-050,CLM-005307,102,256,0.01,125
DRING-050,CLM-005312,102,256,0.01,125
DRING-050,CLM-005370,102,256,0.01,125
DRING-050,CLM-005422,102,256,0.01,125
DRING-050,CLM-005481,102,256,0.01,125
DRING-050,CLM-005512,102,256,0.01,125
DRING-050,CLM-005560,102,256,0.01,125
DRING-050,CLM-005573,102,256,0.01,125
DRING-050,CLM-005650,102,256,0.01,125
DRING-050,CLM-005734,102,256,0.01,125
DRING-050,CLM-005867,102,256,0.01,125
DRING-050,CLM-005936,102,256,0.01,125
DRING-050,CLM-005964,102,256,0.01,125
DRING-050,CLM-005965,102,256,0.01,125
DRING-050,CLM-006045,102,256,0.01,125
DRING-050,CLM-006059,102,256,0.01,125
DRING-050,CLM-006235,102,256,0.01,125
DRING-050,CLM-006258,102,256,0.01,125
DRING-050,CLM-006278,102,256,0.01,125
DRING-050,CLM-006309,102,256,0.01,125
DRING-050,CLM-006373,102,256,0.01,125
DRING-050,CLM-006424,102,256,0.01,125
DRING-050,CLM-006483,102,256,0.01,125
DRING-050,CLM-006578,102,256,0.01,125
DRING-050,CLM-006601,102,256,0.01,125
DRING-050,CLM-006654,102,256,0.01,125
DRING-050,CLM-006670,102,256,0.01,125
DRING-050,CLM-006672,102,256,0.01,125
DRING-050,CLM-006694,102,256,0.01,125
DRING-050,CLM-006695,102,256,0.01,125
DRING-050,CLM-006715,102,256,0.01,125
DRING-050,CLM-006725,102,256,0.01,125
DRING-050,CLM-006816,102,256,0.01,125
DRING-050,CLM-006868,102,256,0.01,125
DRING-050,CLM-006904,102,256,0.01,125
DRING-050,CLM-006953,102,256,0.01,125
DRING-050,CLM-007040,102,256,0.01,125
DRING-051,CLM-000092,46,231,0.0108,108
DRING-051,CLM-000135,46,231,0.0108,108
DRING-051,CLM-000172,46,231,0.0108,108
